parent,name*,displayName,description,synonyms,relatedTerms,references,tags,reviewers,owner,glossaryStatus,extension
,"Kế hoạch hoặc biện pháp phòng ngừa, ứng phó sự cố hóa chất ","Kế hoạch hoặc biện pháp phòng ngừa, ứng phó sự cố hóa chất ","thực hiện theo mẫu tại Phụ lục XXI, Thông tư 21.",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.4;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không;unit:Tờ"
,Bản sao chụp giấy tờ chứng minh CSSX đáp ứng các quy định về bảo vệ môi trường do cơ quan có thẩm quyền về môi trường cấp,Bản sao chụp giấy tờ chứng minh CSSX đáp ứng các quy định về bảo vệ môi trường do cơ quan có thẩm quyền về môi trường cấp,,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.5;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Có;referenceData:Có;sensitivePersonalData:Không;unit:Tờ"
,Giấy phép môi trường,Giấy phép môi trường,do cơ quan có thẩm quyền cấp cho tổ chức/ cá nhân sản xuất thuốc BVTV,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.5.1;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Có;referenceData:Có;sensitivePersonalData:Không;unit:Tờ"
,Giấy xác nhận hoàn thành công trình bảo vệ môi trường (trừ trường hợp đóng gói) ,Giấy xác nhận hoàn thành công trình bảo vệ môi trường (trừ trường hợp đóng gói) ,"Kèm theo: Quyết định phê duyệt Báo cáo đánh giá tác động môi trường (ĐTM), Cam kết môi trường, Đề án bảo vệ môi trường. Các giấy tờ do cơ quan có thẩm quyền cấp ",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.5.2;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Có;referenceData:Có;sensitivePersonalData:Không;unit:Tờ"
,"Kế hoạch phòng ngừa, ứng phó sự cố môi trường do doanh nghiệp ban hành, phê duyệt ","Kế hoạch phòng ngừa, ứng phó sự cố môi trường do doanh nghiệp ban hành, phê duyệt ","Xây dựng nội dung quy định tại Điều 121 Luật BVMT 2020, Điều 109, 110 NĐ 08",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.6;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;referenceData:Không;sensitivePersonalData:Không;unit:Tờ"
,Phòng thử nghiệm phải được công nhận và chỉ định ,Phòng thử nghiệm phải được công nhận và chỉ định ,(Bản sao chụp các Giấy tờ chứng minh).,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.7;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Có;referenceData:Có;sensitivePersonalData:Không;unit:Tờ"
,Trường hợp không có phòng thử nghiệm được công nhận và chỉ định ,Trường hợp không có phòng thử nghiệm được công nhận và chỉ định ,Có hợp đồng với phòng thử nghiệm đã được công nhận và chỉ định.,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.8;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Có;referenceData:Có;sensitivePersonalData:Không;unit:Tờ"
,Giấy chứng nhận ISO 9001 or tương đương ,Giấy chứng nhận ISO 9001 or tương đương ,Bắt buộc áp dụng đối với cơ sở đã hoạt động trên 2 năm,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Không;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.9;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Có;referenceData:Có;sensitivePersonalData:Không;unit:Tờ"
,Phiếu đánh giá cấp/ cấp lại giấy chứng nhận đủ điều kiện sản xuất thuốc BVTV ,Phiếu đánh giá cấp/ cấp lại giấy chứng nhận đủ điều kiện sản xuất thuốc BVTV ,"Thẩm định tính đầy đủ về thành phần hồ sơ, tài liệu kỹ thuật đáp ứng theo quy định ",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.1;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;sensitivePersonalData:Có;unit:Tờ"
,Phiếu đánh giá tại cơ sở sản xuất thuốc BVTV ,Phiếu đánh giá tại cơ sở sản xuất thuốc BVTV ,"Nội dung đầy đủ trang thiết bị sản xuất, đóng gói các loại thuốc, dạng thuốc đề nghị đăng ký và đáp ứng các quy định về môi trường, phòng cháy chữa cháy, an toàn trong sản xuất",,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.11;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;sensitivePersonalData:Có;unit:Tờ"
,Biên bản đánh giá tại cơ sở sản xuất ,Biên bản đánh giá tại cơ sở sản xuất ,theo Phụ lục XVII tại Thông tư 21,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.12;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;sensitivePersonalData:Có;unit:Tờ"
,Giấy chứng nhận đủ điều kiện sản xuất thuốc BVTV ,Giấy chứng nhận đủ điều kiện sản xuất thuốc BVTV ,,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.13;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;sensitivePersonalData:Có;unit:Tờ"
,Số giấy chứng nhận ,Số giấy chứng nhận ,…./CNSXT/BVTV,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.13.1;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;sensitivePersonalData:Có;unit:Tờ"
,Đơn vị chủ quản,Đơn vị chủ quản,Theo giấy chứng nhận đăng ký kinh doanh ,,,,,,user:admin,Approved,"codeDocuments:""- Quyết định 1227/QĐ-TTTV-VP ngày 16/5/2025 quy định chức năng, nhiệm vụ, quyền hạn của phòng Quản lý thuốc BVTV thuộc Cục Trồng trọt và Bảo vệ thực vật  '- Quyết định 1000/QĐ-BNNMT ngày 22/4/2025 về việc công bố chuẩn hóa thủ tục hành chính lĩnh vực trồng trọt và bảo vệ thực vật thuộc phạm vi chức năng quản lý nhà nước của Bộ Nông Nghiệp và Môi trường"";confidentialData:Không;corePersonalData:Có;dataReadiness:1. Có dữ liệu, chưa hệ thống;dataSource:""Hồ sơ giấy"";frequency:""Hàng ngày"";functionsAndDuties:""Cấp/ Cấp lại Giấy chứng nhận đủ điều kiện sản xuất thuốc bảo vệ thực vật"";id:9.13.2;importantData:Không;masterData:Không;nameSurveyUnit:""Phòng quản lý thuốc bảo vệ thực vật"";nationalConfidentialData:Không;openData:Không;sensitivePersonalData:Có;unit:Tờ"
